gender,age,married,education,value_main_house,future_expenses,%_spend_future_win,risk,tot_amm_year_retirement_plans,tot_value_retirement_plans,tot_income_month,tot_loans_rest,tot_amm_acc,port_inv_val,ann_inv_income,monthly_expenses
2.0,85.0,6.0,2.0,119.512,3.0,100.0,4.0,0.36,15.0,0.8,0.0,2.0,0.0,0.0,0.429
1.0,75.0,2.0,11.0,180.304,2.0,40.0,2.0,1.5,150.0,2.5,0.0,19.543,834.0,8.639,1.7
1.0,79.0,2.0,4.0,300.506,1.0,25.0,4.0,0.36,15.0,1.416,0.0,45.565,80.0,2.0,1.361
2.0,35.0,2.0,2.0,120.202,2.0,100.0,4.0,0.36,15.0,0.0,0.6,0.175,0.0,0.0,1.054
1.0,78.0,2.0,2.0,200.0,2.0,100.0,4.0,0.36,15.0,1.5,0.0,89.123,0.0,0.0,1.5
2.0,68.0,6.0,2.0,0.0,3.0,0.0,4.0,0.36,15.0,0.652,0.13,2.5,0.0,0.0,0.516
2.0,37.0,2.0,11.0,250.0,3.0,0.0,4.0,0.36,15.0,1.7,165.0,30.0,0.0,0.0,2.301
2.0,68.0,6.0,11.0,400.0,3.0,100.0,4.0,1.028,15.0,2.854,0.0,23.0,0.0,0.0,2.8
1.0,62.0,1.0,2.0,30.051,3.0,100.0,4.0,0.36,12.02,0.0,0.0,30.051,0.0,0.0,0.6
2.0,50.0,1.0,8.0,125.0,3.0,20.0,4.0,0.36,15.0,0.0,70.0,0.175,0.0,0.0,0.857
2.0,68.0,2.0,2.0,82.402,1.0,50.0,4.0,0.36,15.0,0.705,0.0,2.146,0.0,0.0,0.845
2.0,37.0,2.0,11.0,80.0,1.0,0.0,4.0,0.36,15.0,1.9,3.5,60.0,160.597,0.0,2.06
1.0,78.0,2.0,4.0,150.0,1.0,10.0,4.0,0.36,15.0,2.56,0.0,14.0,0.0,0.0,1.2
2.0,73.0,2.0,11.0,400.0,2.0,100.0,4.0,0.36,15.0,1.5,0.0,0.001,18.0,0.001,1.089
1.0,34.0,2.0,12.0,235.0,1.0,25.0,3.0,0.5,0.6,2.3,172.465,2.2,160.597,0.0,6.754
2.0,59.0,2.0,8.0,90.152,3.0,25.0,4.0,0.36,15.0,0.0,10.596,4.0,0.0,0.0,1.478
2.0,67.0,2.0,2.0,118.329,3.0,50.0,3.0,0.36,15.0,0.635,0.0,12.02,0.0,0.0,0.84
1.0,39.0,5.0,12.0,0.0,3.0,100.0,4.0,0.36,15.0,2.5,0.0,6.8,0.0,0.0,1.7
2.0,37.0,5.0,8.0,0.0,2.0,0.0,4.0,0.36,15.0,0.2,0.0,0.7,0.0,0.0,0.6
1.0,62.0,2.0,10.0,0.0,3.0,0.0,4.0,0.36,15.0,0.0,1.911,1.0,0.3,0.0,1.504
1.0,47.0,2.0,9.0,250.0,3.0,0.0,4.0,0.36,15.0,2.0,0.0,20.0,0.0,0.0,1.5
2.0,57.0,2.0,10.0,153.871,3.0,100.0,4.0,0.36,15.0,1.847,0.0,50.0,0.0,0.0,2.042
1.0,61.0,1.0,4.0,120.0,3.0,10.0,4.0,0.36,15.0,0.8,0.0,6.0,0.0,0.0,0.745
1.0,69.0,2.0,11.0,0.0,3.0,100.0,4.0,0.36,15.0,0.6,0.0,4.0,0.0,0.0,1.66
1.0,71.0,2.0,8.0,139.942,3.0,7.0,4.0,0.36,15.0,1.68,3.82,11.0,0.0,0.0,1.078
1.0,42.0,2.0,11.0,420.0,3.0,15.0,3.0,0.0,6.0,3.6,260.0,7.0,0.0,0.0,2.371
2.0,46.0,2.0,6.0,180.0,1.0,100.0,4.0,0.36,15.0,0.0,0.0,25.0,0.0,0.0,2.0
1.0,68.0,2.0,11.0,260.0,1.0,30.0,4.0,0.36,15.0,1.8,24.059,6.0,0.0,0.0,2.1
1.0,68.0,1.0,11.0,400.0,3.0,50.0,4.0,0.36,15.0,1.13,0.0,40.0,0.0,0.0,0.48
2.0,55.0,1.0,6.0,0.0,1.0,0.0,4.0,0.36,15.0,0.0,0.0,0.06,0.0,0.0,1.1
2.0,85.0,6.0,2.0,360.607,1.0,0.0,4.0,0.36,15.0,0.636,0.0,9.0,0.0,0.0,0.5
1.0,72.0,2.0,6.0,120.0,3.0,100.0,3.0,0.36,15.0,2.5,0.0,29.0,100.0,5.0,1.8
1.0,51.0,2.0,6.0,120.0,3.0,50.0,4.0,0.36,15.0,1.4,20.0,22.0,0.0,0.0,1.68
1.0,68.0,2.0,4.0,169.112,1.0,100.0,4.0,0.0,20.0,1.716,0.0,25.0,20.0,0.2,1.425
1.0,44.0,2.0,2.0,0.0,3.0,100.0,4.0,0.36,15.0,0.32,5.6,0.0,0.0,0.0,0.6
2.0,32.0,1.0,8.0,150.0,3.0,0.0,4.0,0.36,15.0,0.0,0.0,1.0,0.0,0.0,0.7
1.0,64.0,2.0,11.0,1000.0,2.0,0.0,4.0,1.3333333333333333,63.333333333333336,2.625,30.0,60.0,2000.0,30.0,4.03
1.0,42.0,2.0,11.0,0.0,1.0,0.0,4.0,8.0,45.0,9.5,60.0,51.221,120.0,0.0,10.046
2.0,41.0,2.0,8.0,100.0,1.0,0.0,4.0,0.36,15.0,1.2,15.0,12.0,160.597,0.0,1.019
1.0,49.0,5.0,11.0,120.0,2.0,15.0,4.0,0.36,15.0,1.2,62.0,2.0,0.0,0.0,0.983
1.0,85.0,2.0,8.0,585.282,3.0,0.0,3.0,0.36,15.0,2.02,0.0,316.813,1347.486,4.5,2.475
1.0,35.0,1.0,10.0,120.0,3.0,20.0,4.0,0.36,15.0,2.124,50.0,13.783,0.0,0.0,0.86
2.0,44.0,2.0,10.0,132.0,2.0,25.0,4.0,0.36,9.0,0.0,28.0,5.0,2.0,0.0,2.235
1.0,60.0,2.0,11.0,850.0,2.0,70.0,3.0,8.0,110.0,9.0,0.0,70.0,370.0,4.0,4.0
2.0,64.0,2.0,4.0,40.0,3.0,0.0,4.0,0.36,15.0,1.11,0.0,1.0,0.0,0.0,1.337
1.0,28.0,1.0,10.0,0.0,3.0,100.0,4.0,0.36,15.0,0.0,0.0,1.068,0.0,0.0,2.223
1.0,65.0,2.0,6.0,250.0,3.0,50.0,4.0,0.36,15.0,0.84,60.0,8.0,0.0,0.0,1.92
1.0,23.0,1.0,6.0,0.0,1.0,15.0,4.0,0.36,15.0,1.4,6.3,0.0,0.0,0.0,1.67
2.0,44.0,5.0,7.0,120.0,1.0,100.0,4.0,0.36,15.0,1.2,0.0,4.0,0.0,0.0,1.1
2.0,56.0,2.0,4.0,212.756,3.0,0.0,4.0,0.36,15.0,0.0,18.0,50.0,160.597,0.0,3.221
2.0,44.0,1.0,13.0,0.0,1.0,50.0,4.0,1.0845,13.6655,4.6,0.0,26.928,0.0,0.0,2.06
1.0,60.0,2.0,12.0,600.0,3.0,20.0,3.0,7.0,50.0,7.0,0.0,7.0,60.0,8.0,8.0
1.0,64.0,2.0,11.0,1800.0,2.0,0.0,3.0,0.36,15.0,2.45,1150.0,15.0,6210.0,18.0,9.7
2.0,71.0,6.0,4.0,400.0,3.0,20.0,4.0,0.0,60.0,2.5,0.0,4.0,0.0,0.0,1.246
2.0,38.0,1.0,12.0,115.199,1.0,50.0,4.0,0.36,15.0,1.5,0.0,1.396,0.0,0.0,1.0
1.0,40.0,1.0,12.0,250.0,3.0,20.0,2.0,3.0,12.0,5.0,150.0,50.0,167.597,0.03,1.85
2.0,56.0,2.0,13.0,240.405,3.0,50.0,4.0,0.0,6.0,1.9,40.23,1.0,0.0,0.0,1.76
1.0,72.0,1.0,2.0,80.0,3.0,100.0,4.0,0.36,15.0,1.497,0.0,20.0,0.0,0.0,0.915
1.0,69.0,6.0,11.0,516.87,1.0,0.0,3.0,0.36,15.0,1.701,42.0,30.0,42.0,0.9,1.732
1.0,70.0,1.0,1.0,0.0,2.0,0.0,4.0,0.36,15.0,0.36,0.8,0.0,0.0,0.0,1.046
2.0,83.0,6.0,10.0,374.266,3.0,100.0,4.0,0.36,15.0,1.5,0.0,2.0,0.0,0.0,1.4
1.0,42.0,2.0,2.0,60.0,2.0,0.0,4.0,0.36,15.0,2.0,60.0,1.5,0.0,0.0,1.39
2.0,60.0,2.0,13.0,1000.0,1.0,100.0,3.0,3.511,18.5,0.0,0.0,5.0,116.0,0.1,4.404
1.0,70.0,2.0,11.0,600.0,1.0,0.0,4.0,0.0,169.0,0.751,0.0,250.0,6.0,0.06,3.6
2.0,64.0,2.0,10.0,700.0,3.0,100.0,4.0,0.36,15.0,0.9,60.0,200.0,18.0,0.5,3.31
2.0,54.0,5.0,6.0,600.0,3.0,50.0,3.0,0.36,15.0,0.82,0.0,10.0,160.597,0.0,1.2
2.0,48.0,3.0,4.0,105.0,3.0,50.0,3.0,0.36,15.0,1.3,69.55,20.0,0.0,0.0,2.02
2.0,62.0,2.0,6.0,110.0,3.0,100.0,4.0,0.36,15.0,0.7,0.0,0.18,0.0,0.0,0.6
1.0,73.0,2.0,10.0,200.0,1.0,90.0,3.0,0.0,30.0,3.833,0.0,100.0,700.0,0.0,2.5
1.0,58.0,2.0,10.0,274.0,3.0,100.0,4.0,0.0,38.5,3.384,117.241,30.0,0.0,0.0,2.846
1.0,85.0,6.0,11.0,511.718,1.0,100.0,4.0,0.36,15.0,2.0,0.0,0.996,0.0,0.0,0.839
1.0,73.0,2.0,11.0,1200.0,3.0,50.0,3.0,0.36,15.0,2.5,0.0,250.0,1010.597,3.0,0.8
2.0,47.0,2.0,2.0,30.0,1.0,50.0,4.0,0.36,15.0,0.55,0.64,0.4,0.0,0.0,0.93
1.0,65.0,2.0,2.0,360.607,2.0,100.0,4.0,0.0,25.0,0.708,0.0,300.0,330.0,8.442,1.8
2.0,85.0,6.0,2.0,100.0,3.0,20.0,4.0,0.36,15.0,0.692,0.0,40.0,0.0,0.0,0.4
2.0,64.0,5.0,11.0,2200.0,3.0,0.0,3.0,0.36,15.0,1.2,0.0,15.0,160.597,0.0,2.5
1.0,65.0,2.0,2.0,100.0,2.0,10.0,3.0,0.4,15.0,0.967,0.0,23.888,0.0,0.0,1.8
2.0,42.0,2.0,4.0,300.506,3.0,25.0,3.0,0.36,15.0,0.75,0.0,4.0,0.0,0.0,1.1
1.0,70.0,2.0,13.0,1000.0,3.0,100.0,3.0,0.0,300.0,1.4,10.0,200.0,3500.0,0.0,4.75
2.0,51.0,5.0,6.0,0.0,3.0,70.0,4.0,0.36,15.0,1.5,0.0,15.0,0.0,0.0,1.1
1.0,76.0,2.0,4.0,180.0,2.0,10.0,4.0,0.0,30.0,0.0,0.0,140.0,80.0,0.0,0.701
1.0,49.0,1.0,6.0,0.0,3.0,50.0,1.0,0.36,15.0,1.0,0.0,3.0,0.0,0.0,1.25
1.0,53.0,1.0,6.0,79.399,3.0,20.0,3.0,0.36,15.0,1.5,0.0,10.0,160.597,0.0,1.0
1.0,70.0,2.0,2.0,250.001,1.0,100.0,4.0,0.36,15.0,0.913,0.0,1.0,0.0,0.0,0.9
1.0,74.0,6.0,2.0,500.0,3.0,50.0,4.0,0.36,15.0,2.05,0.0,1000.0,100.0,0.0,3.5
1.0,76.0,2.0,6.0,154.531,1.0,0.0,4.0,0.36,15.0,2.28,0.0,40.0,300.0,8.38,1.0
2.0,49.0,5.0,8.0,200.0,3.0,0.0,4.0,0.36,15.0,1.7,0.732,1.418,0.0,0.0,1.952
1.0,40.0,2.0,2.0,50.0,1.0,50.0,4.0,0.36,15.0,0.95,42.0,0.09,0.0,0.0,0.84
1.0,53.0,2.0,8.0,99.996,1.0,0.0,3.0,0.36,15.0,1.1,30.0,0.5,0.0,0.0,1.19
1.0,76.0,2.0,13.0,355.0,1.0,40.0,4.0,0.9,2.0,2.0,0.0,10.0,160.597,0.0,2.5
2.0,47.0,2.0,11.0,60.0,1.0,50.0,4.0,0.0,3.0,3.672,0.0,40.0,0.0,0.0,2.75
1.0,47.0,2.0,1.0,0.0,1.0,0.0,4.0,0.36,15.0,1.0,0.0,0.9,0.0,0.0,0.9
2.0,73.0,2.0,9.0,240.0,1.0,100.0,4.0,0.36,15.0,2.071,0.0,300.0,33.207,0.98,1.102
2.0,39.0,3.0,6.0,0.0,1.0,50.0,4.0,0.36,15.0,0.0,0.0,0.5,0.0,0.0,1.3
1.0,67.0,2.0,8.0,170.0,3.0,100.0,4.0,0.36,15.0,2.416,0.0,59.099,230.597,0.55,1.886
1.0,73.0,2.0,2.0,95.239,3.0,0.0,4.0,0.36,15.0,2.625,1.5,3.0,0.0,0.0,1.05
2.0,45.0,1.0,2.0,0.0,1.0,20.0,4.0,0.36,5.5,1.3,14.35,0.5,0.0,0.0,1.541
2.0,72.0,2.0,2.0,210.354,1.0,50.0,4.0,0.36,15.0,0.0,0.0,11.257,0.0,0.0,1.045
1.0,68.0,3.0,11.0,1000.0,1.0,100.0,4.0,0.36,15.0,0.7,20.0,20.0,600.0,0.0,2.34
1.0,38.0,2.0,8.0,228.0,2.0,100.0,4.0,0.36,15.0,1.95,118.0,14.0,0.0,0.0,1.62
2.0,65.0,6.0,8.0,300.0,3.0,50.0,4.0,0.36,15.0,2.3,0.0,14.328,218.648,0.746,1.5
2.0,85.0,6.0,2.0,20.46,1.0,0.0,4.0,0.36,15.0,0.602,0.0,10.0,0.0,0.0,1.2
2.0,38.0,2.0,2.0,170.0,3.0,30.0,4.0,0.0,0.05,0.0,175.0,2.5,0.0,0.0,1.867
2.0,83.0,6.0,2.0,256.64,1.0,30.0,4.0,0.36,15.0,0.784,0.0,5.5,0.0,0.0,0.7
1.0,64.0,2.0,6.0,1000.0,3.0,100.0,3.0,0.36,15.0,0.0,0.0,40.0,9.0,0.0,3.0
1.0,85.0,6.0,1.0,180.0,3.0,100.0,4.0,0.36,15.0,1.766,0.0,0.045,0.0,0.0,1.0
2.0,62.0,4.0,6.0,0.0,2.0,0.0,4.0,0.36,15.0,0.352,0.0,0.105,0.0,0.0,0.518
2.0,59.0,5.0,10.0,500.0,3.0,50.0,3.0,3.0,45.0,1.2,0.0,80.0,95.83,0.24,3.0
1.0,76.0,6.0,11.0,900.0,3.0,0.0,4.0,0.36,15.0,2.0,0.0,8.0,0.0,0.0,0.7
2.0,52.0,4.0,4.0,90.0,3.0,0.0,3.0,0.72,1.016,0.983,0.0,25.0,0.0,0.0,0.8
2.0,54.0,5.0,4.0,150.253,1.0,0.0,4.0,0.36,15.0,1.0,2.6,0.3,0.0,0.0,1.017
2.0,61.0,2.0,10.0,120.0,2.0,50.0,4.0,0.3,2.0,3.5,5.265,80.0,6.434,0.0,1.697
2.0,63.0,1.0,11.0,160.0,3.0,20.0,4.0,0.5,12.25,0.0,0.0,3.0,100.0,2.0,1.3
2.0,69.0,6.0,10.0,350.0,3.0,0.0,4.0,0.36,15.0,1.3,60.0,40.0,0.0,0.0,3.1
1.0,62.0,2.0,2.0,55.0,3.0,50.0,4.0,0.36,15.0,2.0,10.1,6.0,0.0,0.0,1.973
2.0,61.0,2.0,2.0,140.0,1.0,25.0,4.0,0.36,15.0,0.0,0.0,25.5,0.0,0.0,0.763
2.0,41.0,2.0,7.0,90.0,1.0,0.0,4.0,0.36,15.0,0.0,47.8,0.1,0.0,0.0,1.657
1.0,72.0,2.0,1.0,100.0,1.0,50.0,4.0,0.36,15.0,0.595,0.0,45.076,0.0,0.0,0.5
1.0,65.0,2.0,4.0,74.459,3.0,50.0,4.0,0.36,15.0,0.946,2.212,1.5,0.0,0.0,2.5
1.0,36.0,1.0,8.0,0.0,1.0,50.0,4.0,0.4,4.6,1.4,0.0,18.323,0.0,0.0,1.783
2.0,85.0,1.0,10.0,97.15,2.0,50.0,4.0,0.36,15.0,0.9,0.0,3.809,0.789,0.006,0.8
1.0,68.0,2.0,10.0,145.485,3.0,50.0,3.0,0.5,30.0,2.676,0.0,85.0,65.0,2.0,0.6
1.0,34.0,2.0,4.0,105.0,1.0,0.0,4.0,0.36,15.0,1.66,28.0,5.0,0.0,0.0,1.13
2.0,74.0,2.0,2.0,120.202,1.0,100.0,4.0,0.36,15.0,1.414,0.0,1.0,0.0,0.0,1.2
1.0,48.0,2.0,12.0,297.674,3.0,100.0,4.0,0.36,15.0,3.0,186.0,6.0,0.0,0.0,4.15
1.0,38.0,1.0,11.0,0.0,3.0,100.0,3.0,0.36,15.0,0.0,0.0,1.2,0.0,0.0,0.46
1.0,83.0,2.0,2.0,100.0,3.0,0.0,4.0,0.36,15.0,1.16,0.0,38.579,0.0,0.0,1.204
1.0,51.0,5.0,8.0,480.809,3.0,0.0,4.0,0.72,14.0,2.5,0.0,60.0,0.0,0.0,1.3
1.0,37.0,2.0,10.0,250.0,3.0,0.0,4.0,0.0,0.69,1.63,129.0,32.0,0.0,0.0,1.385
1.0,75.0,2.0,6.0,390.658,3.0,0.0,4.0,0.36,15.0,2.004,0.0,470.0,1876.0,89.0,4.0
2.0,72.0,6.0,4.0,20.0,3.0,50.0,4.0,0.36,15.0,0.644,0.0,2.0,0.0,0.0,0.5
2.0,37.0,1.0,6.0,270.455,1.0,100.0,4.0,0.36,15.0,0.0,0.0,0.167,0.0,0.0,0.8
1.0,61.0,2.0,9.0,0.0,2.0,40.0,3.0,0.36,15.0,1.2,8.6,3.0,100.0,0.0,2.49
2.0,65.0,2.0,10.0,180.0,3.0,54.0,3.0,0.36,15.0,1.716,0.0,8.403,62.211,0.1,1.918
2.0,79.0,6.0,2.0,128.153,3.0,50.0,4.0,0.36,15.0,0.6,0.0,11.233,0.0,0.0,0.68
1.0,50.0,2.0,11.0,120.0,1.0,0.0,4.0,0.52,8.5,1.4,58.0,28.0,0.0,0.0,1.542
2.0,52.0,2.0,11.0,500.0,1.0,100.0,4.0,1.2,15.0,1.8,0.0,8.0,35.178,0.0,1.0
2.0,50.0,5.0,2.0,45.0,3.0,20.0,4.0,0.36,15.0,0.0,96.0,3.0,0.0,0.0,0.985
1.0,52.0,2.0,8.0,172.737,1.0,50.0,4.0,1.02,10.0,2.0,2.4,20.0,0.0,0.0,1.423
1.0,56.0,5.0,11.0,336.0,2.0,50.0,1.0,0.0,1.974,3.5,322.0,11.5,0.0,0.0,1.965
1.0,57.0,2.0,2.0,150.0,2.0,100.0,4.0,0.36,15.0,0.0,56.0,30.0,0.0,0.0,1.4
1.0,73.0,2.0,3.0,120.0,3.0,100.0,4.0,0.36,15.0,1.25,11.0,1.412,0.0,0.0,1.21
1.0,45.0,2.0,6.0,300.0,3.0,0.0,4.0,0.0,0.8,2.416,72.0,1.745,0.0,0.0,1.519
2.0,59.0,6.0,2.0,100.0,2.0,100.0,4.0,0.36,15.0,0.482,46.9,0.0,0.0,0.0,1.364
1.0,52.0,2.0,5.0,120.0,2.0,0.0,4.0,0.36,15.0,0.0,0.0,0.367,0.0,0.0,0.6
1.0,85.0,2.0,2.0,150.0,3.0,30.0,4.0,0.36,15.0,0.616,0.0,17.0,0.0,0.0,1.6
2.0,40.0,1.0,4.0,120.0,1.0,50.0,4.0,0.36,15.0,1.0,77.293,0.5,0.0,0.0,1.264
2.0,80.0,2.0,2.0,63.276,1.0,10.0,4.0,0.36,15.0,0.0,0.0,6.0,0.0,0.0,0.8
2.0,85.0,2.0,2.0,40.0,3.0,10.0,4.0,0.36,15.0,0.6,0.0,18.0,0.0,0.0,0.6
1.0,49.0,2.0,4.0,59.316,2.0,0.0,4.0,0.36,15.0,0.445,61.297,0.02,0.0,0.0,1.435
2.0,64.0,2.0,2.0,120.202,3.0,0.0,4.0,0.36,15.0,0.0,0.0,10.0,0.0,0.0,0.8
1.0,75.0,2.0,2.0,72.121,1.0,100.0,4.0,0.36,15.0,1.195,0.166,25.0,0.0,0.0,1.0
1.0,81.0,2.0,11.0,400.0,3.0,10.0,3.0,0.36,15.0,1.89,0.0,80.0,1200.0,0.0,1.6
2.0,52.0,2.0,4.0,30.0,1.0,40.0,4.0,0.612,6.0,0.4,0.0,4.0,0.0,0.0,0.85
2.0,58.0,1.0,10.0,1000.0,3.0,50.0,4.0,2.8,174.294,3.585,0.0,317.0,0.0,0.0,1.65
2.0,55.0,5.0,8.0,80.0,3.0,100.0,4.0,0.36,15.0,1.983,3.5,1.0,0.0,0.0,1.66
1.0,72.0,2.0,4.0,0.0,1.0,50.0,3.0,0.36,15.0,0.782,0.0,1.2,0.0,0.0,0.6
1.0,46.0,2.0,11.0,200.0,1.0,10.0,4.0,2.8,15.0,0.0,169.0,35.0,160.597,0.0,3.514
1.0,71.0,2.0,2.0,60.101,1.0,0.0,4.0,0.36,15.0,0.605,0.0,54.0,0.0,0.0,0.534
1.0,49.0,2.0,11.0,600.0,1.0,0.0,4.0,1.2,10.0,3.0,12.0,3.234,0.0,0.0,2.162
2.0,76.0,1.0,13.0,664.509,3.0,50.0,4.0,0.36,15.0,2.5,0.0,14.868,5006.171,141.673,1.0
1.0,79.0,2.0,2.0,30.051,3.0,0.0,4.0,0.36,15.0,0.833,0.0,6.0,0.0,0.0,0.7
1.0,53.0,5.0,4.0,70.0,1.0,0.0,4.0,0.78,12.5,1.45,55.0,1.5,0.0,0.0,1.455
1.0,80.0,2.0,6.0,600.0,3.0,0.0,4.0,0.36,15.0,0.875,0.0,100.0,0.0,0.0,2.3
1.0,43.0,3.0,9.0,242.0,3.0,0.0,4.0,0.2,0.801,3.603,206.0,9.0,0.0,0.0,2.13
2.0,61.0,1.0,2.0,262.045,1.0,0.0,4.0,0.36,15.0,0.674,0.0,0.782,0.0,0.0,0.8
1.0,55.0,5.0,11.0,0.0,1.0,100.0,4.0,0.36,15.0,0.0,0.0,0.12,0.0,0.0,0.915
1.0,76.0,5.0,2.0,100.0,1.0,75.0,4.0,0.36,15.0,1.25,0.0,5.0,160.597,0.0,0.6
1.0,44.0,1.0,11.0,120.0,1.0,0.0,4.0,0.36,15.0,1.5,73.0,6.0,0.0,0.0,1.815
2.0,68.0,2.0,10.0,669.21,3.0,40.0,4.0,0.36,15.0,0.9,70.195,1.1,0.0,0.0,3.474
1.0,77.0,2.0,2.0,300.0,3.0,100.0,4.0,0.36,15.0,2.0,0.0,800.0,220.597,1.919,1.3
2.0,67.0,2.0,2.0,94.497,2.0,100.0,4.0,0.36,15.0,0.0,0.0,2.5,0.0,0.0,1.373
2.0,77.0,1.0,4.0,60.101,3.0,100.0,4.0,0.36,15.0,0.9,0.0,1.0,0.0,0.0,0.7
1.0,34.0,2.0,6.0,0.0,3.0,100.0,4.0,0.36,15.0,1.2,0.0,0.2,0.0,0.0,0.83
1.0,38.0,2.0,4.0,0.0,1.0,20.0,4.0,0.36,15.0,1.3,1.8,1.0,0.0,0.0,1.92
1.0,50.0,2.0,6.0,220.0,1.0,0.0,4.0,0.0,3.692,2.1,26.0,12.0,0.0,0.0,1.504
1.0,57.0,2.0,11.0,0.0,3.0,50.0,3.0,0.36,15.0,4.0,0.0,5.0,163.597,0.09,3.2
2.0,83.0,1.0,9.0,0.0,1.0,0.0,4.0,0.36,15.0,1.197,0.0,1.5,0.0,0.0,1.423
1.0,60.0,1.0,7.0,360.607,3.0,0.0,3.0,0.0,13.25,0.0,0.0,12.0,1368.0,40.0,2.6
2.0,69.0,6.0,11.0,330.557,3.0,100.0,4.0,1.2,30.0,2.2,0.0,300.0,275.0,0.0,1.18
1.0,45.0,2.0,12.0,1000.0,3.0,100.0,2.0,8.0,8.0,15.0,90.1,15.0,560.0,0.0,5.553
2.0,60.0,4.0,2.0,72.121,1.0,0.0,4.0,0.6,5.0,1.1,0.0,1.5,0.0,0.0,0.8
2.0,71.0,1.0,13.0,270.455,3.0,0.0,3.0,4.0,103.5,2.887,1.0,20.0,191.505,0.0,1.9
2.0,35.0,1.0,11.0,338.33,1.0,0.0,4.0,0.36,15.0,1.6,0.0,8.23,0.0,0.0,1.2
1.0,59.0,2.0,6.0,150.0,1.0,50.0,4.0,0.36,15.0,1.898,3.0,40.0,4.357,0.358,1.36
1.0,63.0,2.0,11.0,500.0,3.0,100.0,3.0,0.36,15.0,0.0,0.0,10.0,7000.0,0.0,6.0
1.0,69.0,2.0,6.0,490.342,3.0,50.0,4.0,0.36,15.0,2.7,0.0,70.0,0.0,0.0,0.8
1.0,28.0,2.0,4.0,0.0,2.0,50.0,3.0,0.36,15.0,0.0,0.3,3.5,0.0,0.0,1.57
1.0,73.0,1.0,2.0,120.202,3.0,0.0,4.0,0.36,15.0,0.743,0.0,16.0,0.0,0.0,0.66
2.0,44.0,2.0,4.0,128.0,3.0,0.0,4.0,0.36,15.0,0.496,74.3,0.001,0.0,0.0,1.956
1.0,85.0,5.0,13.0,800.0,3.0,0.0,4.0,0.36,15.0,2.58,0.0,100.0,0.0,0.0,1.43
1.0,50.0,2.0,12.0,350.0,3.0,50.0,4.0,0.0,7.5,0.0,90.0,28.0,2.5,0.05,2.84
2.0,62.0,2.0,6.0,1000.0,2.0,0.0,4.0,2.5,45.0,0.0,148.0,300.0,5.0,0.1,5.68
1.0,85.0,2.0,2.0,0.0,1.0,0.0,4.0,0.36,15.0,1.01,0.0,4.0,0.0,0.0,2.6
2.0,58.0,2.0,10.0,210.354,1.0,100.0,4.0,0.05,4.0,3.053,35.0,9.0,160.597,2.0,1.87
2.0,79.0,6.0,2.0,0.0,1.0,50.0,4.0,0.36,15.0,2.778,0.0,9.685,0.0,0.0,0.6
1.0,77.0,2.0,10.0,600.0,3.0,100.0,4.0,0.36,15.0,2.768,0.0,1.0,160.597,0.0,2.0
1.0,34.0,1.0,2.0,5.0,1.0,50.0,4.0,0.36,15.0,1.552,8.5,0.009,0.0,0.0,0.999
2.0,81.0,2.0,2.0,53.156,1.0,75.0,4.0,0.36,15.0,0.4,0.0,3.0,0.0,0.0,0.65
1.0,52.0,2.0,4.0,250.0,2.0,100.0,4.0,0.36,15.0,5.0,42.375,10.0,0.0,0.0,2.552
1.0,76.0,2.0,13.0,2000.0,3.0,0.0,4.0,0.36,15.0,7.6,0.0,23.0,640.0,12.0,2.5
2.0,72.0,2.0,3.0,174.393,1.0,0.0,4.0,0.36,15.0,0.0,0.0,3.729,0.0,0.0,0.436
1.0,34.0,5.0,2.0,0.0,3.0,30.0,4.0,0.36,15.0,0.0,12.0,1.5,0.0,0.0,1.739
1.0,42.0,3.0,11.0,0.0,1.0,50.0,4.0,0.36,15.0,1.85,0.0,33.0,0.0,0.0,1.206
1.0,44.0,1.0,11.0,160.0,1.0,50.0,4.0,6.5,15.0,6.5,138.0,20.0,0.0,0.0,2.735
2.0,68.0,4.0,6.0,0.0,1.0,0.0,4.0,0.36,15.0,0.5,0.0,0.12,0.0,0.0,1.2
1.0,83.0,2.0,10.0,500.0,3.0,100.0,3.0,0.36,15.0,1.6,0.0,30.0,7000.0,0.0,2.0
2.0,71.0,2.0,2.0,60.101,3.0,50.0,4.0,0.36,15.0,0.0,0.0,0.7,0.0,0.0,0.76
1.0,76.0,2.0,2.0,300.0,1.0,0.0,4.0,0.36,15.0,0.859,0.0,2.084,0.0,0.0,0.6
1.0,54.0,2.0,6.0,50.0,3.0,60.0,4.0,0.0,3.0,0.45,0.0,8.0,2.0,0.015,0.6
1.0,71.0,2.0,2.0,150.0,3.0,80.0,4.0,0.36,15.0,1.214,0.6,18.0,0.0,0.0,0.778
2.0,77.0,6.0,14.0,300.0,1.0,75.0,4.0,0.36,15.0,0.779,1.8,8.0,0.0,0.0,1.207
1.0,58.0,2.0,4.0,25.0,1.0,30.0,4.0,0.36,15.0,0.933,0.0,1.6,0.0,0.0,1.6
1.0,53.0,1.0,10.0,130.0,3.0,0.0,3.0,0.36,15.0,0.0,0.0,0.6,251.266,0.0,1.2
2.0,47.0,5.0,11.0,110.0,1.0,50.0,4.0,0.0,0.319,1.95,70.0,10.0,0.0,0.0,1.116
1.0,42.0,1.0,6.0,0.0,3.0,50.0,4.0,0.36,15.0,0.369,0.0,0.244,0.0,0.0,0.63
